Temperature_C,convConstant
425.82582582582586,14.282387457314274
427.02702702702703,14.910515359352175
428.2282282282282,15.563871676879844
429.42942942942943,16.243369338145058
430.63063063063066,16.94995047298979
431.83183183183183,17.684587214939867
433.033033033033,18.448282521297134
434.23423423423424,19.24207101153074
435.43543543543547,20.067019824268716
436.63663663663664,20.92422949319126
437.8378378378378,21.814834842129056
439.03903903903904,22.74000589967643
440.24024024024027,23.700948833625212
441.44144144144144,24.698906905533466
442.6426426426426,25.73516144574292
443.84384384384384,26.811032849158774
445.0450450450451,27.92788159211476
446.24624624624624,29.087109270639644
447.4474474474474,30.290159660451064
448.64864864864865,31.53851979900117
449.8498498498499,32.83372108990005
451.05105105105105,34.17734043004661
452.2522522522522,35.57100135980021
453.45345345345345,37.016375236521796
454.6546546546547,38.51518243182519
455.85585585585585,40.0691935528703
457.0570570570571,41.680230688041
458.25825825825825,43.3501686773464
459.4594594594595,45.08093640788932
460.66066066066065,46.874518134743916
461.8618618618619,48.73295482759208
463.06306306306305,50.658345543461664
464.2642642642643,52.65284882591908
465.46546546546546,54.71868413106589
466.6666666666667,56.85813328069075
467.86786786786786,59.07354194293102
469.0690690690691,61.36732114079935
470.27027027027026,63.741948788929584
471.4714714714715,66.19997125890241
472.67267267267266,68.744004973507
473.8738738738739,71.37673803029918
475.07507507507506,74.10093185481973
476.2762762762763,76.91942288382903
477.47747747747746,79.83512427892815
478.6786786786787,82.85102767092602
479.87987987987987,85.97020493531635
481.0810810810811,89.19580999923595
482.28228228228227,92.53108068026508
483.4834834834835,95.97934055743806
484.68468468468467,99.54400087483644
485.8858858858859,103.22856247812693
487.08708708708707,107.03661778441551
488.2882882882883,110.97185278579151
489.4894894894895,115.0380490869219
490.6906906906907,119.23908597707471
491.8918918918919,123.57894253693652
493.0930930930931,128.06169978059884
494.2942942942943,132.69154283307955
495.4954954954955,137.47276314375233
496.6966966966967,142.40976073605728
497.8978978978979,147.50704649385722
499.0990990990991,152.76924448481492
500.3003003003003,158.20109432116354
501.5015015015015,163.80745355822992
502.7027027027027,169.59330013109476
503.9039039039039,175.56373482974934
505.1051051051051,181.7239838131159
506.3063063063063,188.07940116230986
